"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"27","Liliaceae","Erythronium","Erythronium grandiflorum","leaf carbon content per leaf dry mass","457","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.96078,-107.0167,3155,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 6.6 miles N on Washington Gulch Road. Gently sloping subalpine meadow on E side of road. Low NW slopes of Gothic Mountain.","public",3405801
"28","Liliaceae","Erythronium","Erythronium albidum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3464095
"29","Liliaceae","Prosartes","Prosartes smithii","whole plant growth form","forb",NA,NA,NA,NA,NA,"https://www.researchgate.net/profile/Sean_Thomas4/publication/280745979_Plant_diversity_in_managed_forests_Understory_responses_to_thinning_and_fertilization/links/55c9587508aeb97567478058.pdf","Thomas SC",NA,"United States","Washington",NA,"public",3830470
"30","Liliaceae","Gyromia","Gyromia virginica","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://www.jstor.org.ezproxy2.library.arizona.edu/stable/pdf/2389314.pdf","Givnish TJ",NA,"United States",NA,NA,"public",3842136
"31","Liliaceae","Streptopus","Streptopus lanceolatus","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://onlinelibrary.wiley.com/doi/10.1046/j.1365-2745.2003.00765.x/full","Frelich LE","freli001@umn.edu","United States","Minnesota",NA,"public",3842525
"32","Liliaceae","Calochortus","Calochortus kennedyi","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://www.jstor.org.ezproxy4.library.arizona.edu/stable/pdf/40021924.pdf","Whittaker RH",NA,"United States","Arizona","Santa Clarita Mountains","public",3845228
"33","Liliaceae","Prosartes","Prosartes trachycarpa","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://www.jstor.org.ezproxy4.library.arizona.edu/stable/pdf/40021924.pdf","Whittaker RH",NA,"United States","Arizona","Santa Clarita Mountains","public",3845265
"34","Liliaceae","Calochortus","Calochortus purpureus","whole plant growth form","herb",NA,NA,NA,NA,NA,"https://www.researchgate.net/profile/Guillermo_Ibarra-Manriquez/publication/257197702_Fruiting_phenology_of_seed_dispersal_syndromes_in_a_Mexican_Neotropical_temperate_forest/links/5665c34e08ae418a786f266d.pdf","Cortés-Flores F",NA,"Mexico",NA,NA,"public",3846695
"35","Liliaceae","Prosartes","Prosartes hookeri","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://onlinelibrary.wiley.com.ezproxy2.library.arizona.edu/doi/10.2307/1943563/epdf","Whittaker RH",NA,"United States",NA,"Siskiyou Mountains","public",3849320
"36","Liliaceae","Lilium","Lilium philadelphicum","whole plant height","0.8","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3885210
"37","Liliaceae","Calochortus","Calochortus superbus","leaf area per leaf dry mass","0.2554","m2.kg-1",NA,NA,NA,1750,"http://datadryad.org/resource/doi:10.5061/dryad.q2n8p","Stevens JT","jtstevens@ucdavis.edu","United States","California",NA,"public",4304335
"38","Liliaceae","Fritillaria","Fritillaria purdyi","seed mass","6.237","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4406049
"39","Liliaceae","Fritillaria","Fritillaria purdyi","seed mass","3.919","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4406374
"40","Liliaceae","Erythronium","Erythronium klamathense","seed mass","3.866","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4406456
"41","Liliaceae","Erythronium","Erythronium helenae","seed mass","4.763","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4406469
"42","Liliaceae","Erythronium","Erythronium multiscapoideum","seed mass","7.644","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4406509
"43","Liliaceae","Fritillaria","Fritillaria liliacea","seed mass","1.566","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427664
"44","Liliaceae","Fritillaria","Fritillaria pluriflora","seed mass","5.162","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427665
"45","Liliaceae","Lilium","Lilium parvum","seed mass","2.822","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427666
"46","Liliaceae","Lilium","Lilium humboldtii","seed mass","5.55","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427667
"47","Liliaceae","Erythronium","Erythronium californicum","seed mass","4.204","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427668
"48","Liliaceae","Lilium","Lilium humboldtii","seed mass","11.018","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427669
"49","Liliaceae","Fritillaria","Fritillaria pluriflora","seed mass","4.557","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427670
"50","Liliaceae","Lilium","Lilium pardalinum","seed mass","2.84","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427671
"51","Liliaceae","Fritillaria","Fritillaria striata","seed mass","3.588","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427678
"52","Liliaceae","Lilium","Lilium columbianum","seed mass","2.562","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427679
"53","Liliaceae","Lilium","Lilium maritimum","seed mass","1.72","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427680
"54","Liliaceae","Prosartes","Prosartes hookeri","seed mass","20.391","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4414310
"55","Liliaceae","Erythronium","Erythronium grandiflorum","seed mass","4.316","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427452
"56","Liliaceae","Fritillaria","Fritillaria recurva","seed mass","1.75","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427455
"57","Liliaceae","Fritillaria","Fritillaria biflora","seed mass","1.97","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427492
"58","Liliaceae","Fritillaria","Fritillaria recurva","seed mass","2.2","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427663
"59","Liliaceae","Fritillaria","Fritillaria pudica","seed mass","2.02","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427626
"60","Liliaceae","Erythronium","Erythronium purpurascens","seed mass","2.662","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427637
"61","Liliaceae","Lilium","Lilium humboldtii","seed mass","8.766","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427652
"62","Liliaceae","Streptopus","Streptopus amplexifolius","seed mass","2.588","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427659
"63","Liliaceae","Lilium","Lilium maritimum","seed mass","2.11","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427660
"64","Liliaceae","Fritillaria","Fritillaria liliacea","seed mass","1.922","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427661
"65","Liliaceae","Erythronium","Erythronium hendersonii","seed mass","5.957","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427674
"66","Liliaceae","Fritillaria","Fritillaria micrantha","seed mass","2.679","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427675
"67","Liliaceae","Erythronium","Erythronium revolutum","seed mass","9.275","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427676
"68","Liliaceae","Fritillaria","Fritillaria affinis","seed mass","2.204","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4427677
"69","Liliaceae","Prosartes","Prosartes smithii","seed mass","23.653","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4432713
"70","Liliaceae","Prosartes","Prosartes hookeri","seed mass","9.36","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4432716
"71","Liliaceae","Erythronium","Erythronium grandiflorum","leaf carbon content per leaf dry mass","419.564","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",3105931
"72","Liliaceae","Erythronium","Erythronium grandiflorum","leaf nitrogen content per leaf dry mass","32.6","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.96078,-107.0167,3155,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 6.6 miles N on Washington Gulch Road. Gently sloping subalpine meadow on E side of road. Low NW slopes of Gothic Mountain.","public",3162804
"73","Liliaceae","Erythronium","Erythronium americanum","leaf stomatal conductance for H2O per leaf area","359","mol.H2O.m-2.s-1",NA,42.5,-90,275,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Illinois",NA,"public",4291236
"74","Liliaceae","Erythronium","Erythronium americanum","leaf nitrogen content per leaf area","0.00189189189","kg.m-2",NA,42.5,-90,275,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Illinois",NA,"public",4291237
"75","Liliaceae","Erythronium","Erythronium americanum","leaf nitrogen content per leaf dry mass","42","mg.g-1",NA,42.5,-90,275,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Illinois",NA,"public",4291238
"76","Liliaceae","Erythronium","Erythronium americanum","leaf area per leaf dry mass","22.2","m2.kg-1",NA,42.5,-90,275,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Illinois",NA,"public",4291239
"77","Liliaceae","Erythronium","Erythronium americanum","leaf photosynthetic rate per leaf area","11.9","Âµmol.m-2.s-1",NA,42.5,-90,275,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Illinois",NA,"public",4291240
"78","Liliaceae","Erythronium","Erythronium americanum","leaf photosynthetic rate per leaf dry mass","0.263","Âµmol.g-1.s-1",NA,42.5,-90,275,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Illinois",NA,"public",4291241
"79","Liliaceae","Erythronium","Erythronium americanum","leaf carbon content per leaf nitrogen content","10.614",NA,NA,42.5,-90,275,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","Illinois",NA,"public",4291242
"80","Liliaceae","Erythronium","Erythronium grandiflorum","leaf nitrogen content per leaf dry mass","25.663","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",4293490
"81","Liliaceae","Erythronium","Erythronium grandiflorum","leaf carbon content per leaf dry mass","448.573","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",4293660
"82","Liliaceae","Erythronium","Erythronium grandiflorum","leaf phosphorus content per leaf dry mass","2.20774","mg.g-1",NA,38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",4302533
"83","Liliaceae","Erythronium","Erythronium grandiflorum","leaf nitrogen content per leaf dry mass","20.866","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",4302539
"84","Liliaceae","Erythronium","Erythronium grandiflorum","leaf nitrogen content per leaf dry mass","22.007","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",4302540
"85","Liliaceae","Erythronium","Erythronium grandiflorum","leaf carbon content per leaf dry mass","426.31","mg.g-1","carbon concentration of oven-dried (70ÃÂ°C for 72 hours) tissue",38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",4302542
"86","Liliaceae","Erythronium","Erythronium grandiflorum","leaf phosphorus content per leaf dry mass","1.72734","mg.g-1",NA,38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",4302543
"87","Liliaceae","Erythronium","Erythronium grandiflorum","leaf phosphorus content per leaf dry mass","2.62475","mg.g-1",NA,38.96918,-107.0115,3380,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Historic Painter Boy Mine site. Leaving Crested Butte CO N on Hwy 317 approx 1.5 miles then 7.8  miles N on Washington Gulch Road. Moderately sloping subalpine/alpine meadow on lowest slopes  S side Mount Baldy.","public",4302547
