"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"20","Euphorbiaceae","Sapium","Sapium allenii","leaf nitrogen content per leaf dry mass","31","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.681997,-83.1973,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3103809
"21","Euphorbiaceae","Sapium","Sapium glandulosum","leaf dry mass","0.378","g","Radwag WTB 200 Precision Balance",8.420674,-83.3137,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3109458
"22","Euphorbiaceae","Euphorbia","Euphorbia esula","plant flowering begin","6/13/1954","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3104533
"23","Euphorbiaceae","Euphorbia","Euphorbia serpyllifolia","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3104601
"24","Euphorbiaceae","Euphorbia","Euphorbia serpyllifolia","plant flowering begin","5/31/1936","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3104697
"25","Euphorbiaceae","Euphorbia","Euphorbia serpyllifolia","plant flowering begin","6/6/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3104651
"26","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","38.65","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3104659
"27","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","35.3","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3104666
"28","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","36.5","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3104679
"29","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","39","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3104684
"30","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","29","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3104685
"31","Euphorbiaceae","Euphorbia","Euphorbia colletioides","leaf area per leaf dry mass","38.15","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3104729
"32","Euphorbiaceae","Euphorbia","Euphorbia colletioides","leaf nitrogen content per leaf dry mass","25","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3104737
"33","Euphorbiaceae","Sapium","Sapium allenii","leaf area","10356","mm2","LICOR-3100 area meter",8.679647,-83.5495,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3107407
"34","Euphorbiaceae","Sapium","Sapium glandulosum","leaf area","8372.6","mm2","LICOR-3100 area meter",8.420674,-83.3137,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3109491
"35","Euphorbiaceae","Sapium","Sapium allenii","leaf area","20572.7","mm2","LICOR-3100 area meter",8.707199,-83.5245,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3116785
"36","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","37.53","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3112042
"37","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","41.8","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3112062
"38","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","36.4","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3112069
"39","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","27.9","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3112080
"40","Euphorbiaceae","Omphalea","Omphalea diandra","leaf nitrogen content per leaf dry mass","18.9","mg.g-1","Canopy N% was estimated with the Carnegie Airborne Observatory Airborne Taxonomic Mapping System (CAO-AToMs) onboard a Dornier 228 Aircraft. The sensor configuration used consisted of a high-fidelity imaging spectrometer (HiFIS) and a dual laser, waveform light detection and ranging (LiDAR) sensor.",NA,NA,50,"http://datadryad.org/resource/doi:10.5061/dryad.ck585","Balzotti CS","cbalzotti@carnegiescience.edu","Costa Rica","Puntarenas",NA,"public",3112135
"41","Euphorbiaceae","Ricinus","Ricinus communis","plant flowering begin","9","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3112145
"42","Euphorbiaceae","Euphorbia","Euphorbia colletioides","leaf area per leaf dry mass","38.15","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3112157
"43","Euphorbiaceae","Sapium","Sapium allenii","leaf dry mass per leaf fresh mass","141.093","mg.g-1","LDMmg/LFMg",8.660929,-83.2047,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3112930
"44","Euphorbiaceae","Euphorbia","Euphorbia maculata","whole plant height","0.1","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3116362
"45","Euphorbiaceae","Sapium","Sapium glandulosum","stem wood density","0.33","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.725749,-83.2152,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3114098
"46","Euphorbiaceae","Sapium","Sapium glandulosum","leaf thickness","0.24","mm","Mitutoyo 7321 dial thickness gauge",8.701937,-83.5266,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3114591
"47","Euphorbiaceae","Cnidoscolus","Cnidoscolus spinosus","stem wood density","0.3","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3116102
"48","Euphorbiaceae","Mallotus","Mallotus philippinensis","whole plant height","15.24","m","Maximum height",-28.62389,153,NA,NA,NA,NA,"Canada",NA,"Wiangree State Forest","public",3116759
"49","Euphorbiaceae","Sapium","Sapium laurifolium","leaf area","11290.1","mm2","LICOR-3100 area meter",8.707742,-83.5248,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3119692
"50","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","42.1","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3119933
"51","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","42.3","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3119934
"52","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","38.9","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3119936
"53","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","3.4","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3122197
"54","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","36.62","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3122213
"55","Euphorbiaceae","Sapium","Sapium glandulosum","seed mass","8.957","mg","Mean seed dry mass, measured with a digital scale after drying at 60 C, where seed is defined to include the endosperm and embryo only.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.69ph0","Kraft TS","thomas.s.kraft@dartmouth.edu","Panama",NA,NA,"public",3122285
"56","Euphorbiaceae","Sapium","Sapium glandulosum","leaf thickness","0.29","mm","Mitutoyo 7321 dial thickness gauge",8.725749,-83.2152,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3124116
"57","Euphorbiaceae","Hura","Hura crepitans","seed mass","1206.27","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Panama",NA,NA,"public",3126426
"58","Euphorbiaceae","Euphorbia","Euphorbia polygonifolia","whole plant height","0.1","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3126411
"59","Euphorbiaceae","Euphorbia","Euphorbia nutans","whole plant height","0.6","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3126417
"60","Euphorbiaceae","Euphorbia","Euphorbia dentata","whole plant height","0.4","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3126418
"61","Euphorbiaceae","Euphorbia","Euphorbia glyptosperma","whole plant height","0.4","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3126421
"62","Euphorbiaceae","Hura","Hura crepitans","leaf area per leaf dry mass","8.6","m2.kg-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.h9083","Paine CET","c.e.t.paine@stir.ac.uk","Panama",NA,NA,"public",3126425
"63","Euphorbiaceae","Euphorbia","Euphorbia spathulata","seed mass","1.677","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",3146640
"64","Euphorbiaceae","Croton","Croton capitatus","whole plant height","0.5","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3149733
"65","Euphorbiaceae","Sapium","Sapium allenii","leaf area per leaf dry mass","15.367","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.681997,-83.1973,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3151498
"66","Euphorbiaceae","Sapium","Sapium allenii","leaf phosphorus content per leaf dry mass","1.2","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.679647,-83.5495,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3151590
"67","Euphorbiaceae","Sapium","Sapium glandulosum","leaf area per leaf dry mass","16.701","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.701937,-83.5266,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3152234
"68","Euphorbiaceae","Acalypha",NA,"leaf nitrogen content per leaf dry mass","25.349","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",10.98407,-85.42447,650,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste","Area de Concervacion Guanacaste Pitilla Station","public",3153831
"69","Euphorbiaceae","Euphorbia","Euphorbia serpyllifolia","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3154782
"70","Euphorbiaceae","Euphorbia","Euphorbia elata","leaf nitrogen content per leaf dry mass","24.57112","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",10.9285,-85.4653,1225,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","Costa Rica","Guanacaste"," 1 km above Cacao Biological Station. Pacific slope of Cacao Volcano.","public",3154850
"71","Euphorbiaceae","Euphorbia","Euphorbia serpyllifolia","plant flowering begin","6/15/1950","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3155771
"72","Euphorbiaceae","Euphorbia","Euphorbia serpyllifolia","plant flowering begin","6/20/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3155774
"73","Euphorbiaceae","Euphorbia","Euphorbia esula","plant flowering begin","6/11/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3155781
"74","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","34.7","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3155784
"75","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","36.58","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3155800
"76","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","35.8","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3155807
"77","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","38.3","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3155815
"78","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","40.8","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3155816
"79","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","43.3","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3155820
"80","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","35.3","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3155823
"81","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","34.6","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3155824
"82","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","36.1","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3155825
"83","Euphorbiaceae","Dalechampia","Dalechampia scandens","seed mass","42","mg",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.nb675","PÃ©labon C","christophe.pelabon@ntnu.no","Mexico","Quintana Roo",NA,"public",3155826
"84","Euphorbiaceae","Euphorbia","Euphorbia peganoides","stem wood density","0.45","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3155888
"85","Euphorbiaceae","Hura","Hura polyandra","leaf nitrogen content per leaf dry mass","31","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3160264
"86","Euphorbiaceae","Hura","Hura polyandra","stem wood density","0.38","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3160379
"87","Euphorbiaceae","Sapium","Sapium allenii","leaf dry mass","1.083","g","Radwag WTB 200 Precision Balance",8.695028,-83.2066,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3160675
"88","Euphorbiaceae","Jatropha","Jatropha chamelensis","stem wood density","0.4","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3161063
"89","Euphorbiaceae","Jatropha","Jatropha malacophylla","stem wood density","0.26","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3161071
"90","Euphorbiaceae","Jatropha","Jatropha platyphylla","stem wood density","0.47","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3161072
"91","Euphorbiaceae","Sapium","Sapium allenii","leaf dry mass per leaf fresh mass","230.909","mg.g-1","LDMmg/LFMg",8.66569,-83.5659,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3161758
"92","Euphorbiaceae","Sapium","Sapium glandulosum","leaf dry mass","0.314","g","Radwag WTB 200 Precision Balance",8.420674,-83.3137,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3161895
"93","Euphorbiaceae","Croton","Croton niveus","stem wood density","0.65","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.6p9v5","Bhaskar R","radika@gmail.com","Mexico","Jalisco",NA,"public",3162555
"94","Euphorbiaceae","Macaranga","Macaranga mappa","stem wood density","0.27","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.rs7b0.2","Mascaro J","jmascaro@stanford.edu","United States","Hawaii",NA,"public",3164007
"95","Euphorbiaceae","Omphalea","Omphalea oleifera","stem wood density","0.44","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3167349
"96","Euphorbiaceae","Sapium","Sapium allenii","leaf dry mass","1.162","g","Radwag WTB 200 Precision Balance",8.695028,-83.2066,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169209
"97","Euphorbiaceae","Sapium","Sapium allenii","leaf dry mass","0.433","g","Radwag WTB 200 Precision Balance",8.703455,-83.53,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169491
"98","Euphorbiaceae","Sapium","Sapium allenii","leaf area","9815.3","mm2","LICOR-3100 area meter",8.679647,-83.5495,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169798
"99","Euphorbiaceae","Sapium","Sapium allenii","leaf dry mass per leaf fresh mass","267.429","mg.g-1","LDMmg/LFMg",8.694066,-83.1947,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169640
"100","Euphorbiaceae","Sapium","Sapium allenii","leaf area","13194.3","mm2","LICOR-3100 area meter",8.681997,-83.1973,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169666
"101","Euphorbiaceae","Sapium","Sapium allenii","leaf area","15368","mm2","LICOR-3100 area meter",8.69618,-83.2059,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169702
"102","Euphorbiaceae","Sapium","Sapium glandulosum","leaf area","15815.2","mm2","LICOR-3100 area meter",8.674757,-83.2011,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169738
"103","Euphorbiaceae","Sapium","Sapium allenii","leaf dry mass","0.597","g","Radwag WTB 200 Precision Balance",8.660929,-83.2047,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3169760
"104","Euphorbiaceae","Sapium","Sapium glandulosum","leaf area","12309.5","mm2","LICOR-3100 area meter",8.724229,-83.2128,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3171204
"105","Euphorbiaceae","Sapium","Sapium glandulosum","leaf dry mass","0.362","g","Radwag WTB 200 Precision Balance",8.700787,-83.5586,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3171381
"106","Euphorbiaceae","Sapium","Sapium allenii","leaf thickness","0.17","mm","Mitutoyo 7321 dial thickness gauge",8.695028,-83.2066,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3172864
"107","Euphorbiaceae","Sapium","Sapium glandulosum","leaf dry mass","0.281","g","Radwag WTB 200 Precision Balance",8.700787,-83.5586,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3173125
"108","Euphorbiaceae","Sapium","Sapium allenii","leaf thickness","0.38","mm","Mitutoyo 7321 dial thickness gauge",8.679647,-83.5495,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3179859
"109","Euphorbiaceae","Sapium","Sapium allenii","leaf dry mass","0.521","g","Radwag WTB 200 Precision Balance",8.69618,-83.2059,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3180203
"110","Euphorbiaceae","Sapium","Sapium glandulosum","leaf dry mass per leaf fresh mass","320.915","mg.g-1","LDMmg/LFMg",8.681795,-83.1976,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3177515
"111","Euphorbiaceae","Sapium","Sapium allenii","leaf thickness","0.24","mm","Mitutoyo 7321 dial thickness gauge",8.69618,-83.2059,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3180064
"112","Euphorbiaceae","Sapium","Sapium allenii","leaf dry mass per leaf fresh mass","365.932","mg.g-1","LDMmg/LFMg",8.679647,-83.5495,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3180173
