"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"42","Amaranthaceae","Chenopodium","Chenopodium strictum","plant flowering begin","8/18/1942","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3155777
"43","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3156026
"44","Amaranthaceae","Iresine","Iresine arbuscula","stem wood density","0.48","g.cm-3",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.234","Lopez-Gonzalez G","G.Lopez-Gonzalez@leeds.ac.uk","Mexico",NA,NA,"public",3160816
"45","Amaranthaceae","Sarcocornia","Sarcocornia perennis","seed mass","4.851537","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3180582
"46","Amaranthaceae","Salsola","Salsola kali","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188062
"47","Amaranthaceae","Amaranthus","Amaranthus graecizans","plant flowering begin","6/16/1929","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3185593
"48","Amaranthaceae","Amaranthus","Amaranthus graecizans","plant flowering begin","6/6/1928","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3185594
"49","Amaranthaceae","Amaranthus","Amaranthus graecizans","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3185598
"50","Amaranthaceae","Atriplex","Atriplex prostrata","seed mass","1.522896","mg","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3187097
"51","Amaranthaceae","Atriplex","Atriplex prostrata","leaf area per leaf dry mass","20.54211","m2.kg-1","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3187098
"52","Amaranthaceae","Atriplex","Atriplex rosea","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3188099
"53","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3189511
"54","Amaranthaceae","Salsola","Salsola kali","plant flowering begin","7/2/1922","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3189622
"55","Amaranthaceae","Atriplex","Atriplex patula","plant flowering begin","8/20/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3189974
"56","Amaranthaceae","Chenopodium","Chenopodium rubrum","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3189992
"57","Amaranthaceae","Salsola","Salsola kali","plant flowering begin","7/19/1925","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190647
"58","Amaranthaceae","Atriplex","Atriplex hastata","plant flowering begin","7/29/1956","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190473
"59","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190486
"60","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190489
"61","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6/22/1925","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190511
"62","Amaranthaceae","Atriplex","Atriplex patula","plant flowering begin","8/2/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190521
"63","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190526
"64","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190528
"65","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190529
"66","Amaranthaceae","Atriplex","Atriplex patula","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190539
"67","Amaranthaceae","Atriplex","Atriplex patula","plant flowering begin","8/19/1957","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190650
"68","Amaranthaceae","Atriplex","Atriplex rosea","plant flowering begin","8/18/1929","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190652
"69","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6/27/1914","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190559
"70","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6/30/1923","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190565
"71","Amaranthaceae","Atriplex","Atriplex hastata","plant flowering begin","8/10/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190600
"72","Amaranthaceae","Atriplex","Atriplex patula","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190617
"73","Amaranthaceae","Chenopodium","Chenopodium simplex","plant flowering begin","7/15/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190630
"74","Amaranthaceae","Atriplex","Atriplex hastata","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190632
"75","Amaranthaceae","Kochia","Kochia scoparia","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190639
"76","Amaranthaceae","Atriplex","Atriplex rosea","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190658
"77","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190690
"78","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190691
"79","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190692
"80","Amaranthaceae","Salsola","Salsola kali","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190694
"81","Amaranthaceae","Kochia","Kochia scoparia","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190697
"82","Amaranthaceae","Kochia","Kochia scoparia","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3190698
"83","Amaranthaceae","Chenopodium","Chenopodium album","leaf area","1607.16","mm2","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3190703
"84","Amaranthaceae","Chenopodium","Chenopodium glaucum","plant flowering begin","8/28/1933","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3194369
"85","Amaranthaceae","Chenopodium","Chenopodium strictum","plant flowering begin","8/15/1943","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3194614
"86","Amaranthaceae","Chenopodium","Chenopodium strictum","plant flowering begin","8/18/1934","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3194788
"87","Amaranthaceae","Chenopodium","Chenopodium strictum","plant flowering begin","8/16/1953","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3194806
"88","Amaranthaceae","Chenopodium","Chenopodium glaucum","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3194957
"89","Amaranthaceae","Chenopodium","Chenopodium glaucum","plant flowering begin","8/25/1920","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3195313
"90","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3195318
"91","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3195336
"92","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3195359
"93","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3195386
"94","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3195389
"95","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3195395
"96","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3195631
"97","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3195658
"98","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3195852
"99","Amaranthaceae","Amaranthus","Amaranthus graecizans","plant flowering begin","6/6/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3196162
"100","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5/23/1961","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3196315
"101","Amaranthaceae","Kochia","Kochia scoparia","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3213832
"102","Amaranthaceae","Kochia","Kochia scoparia","plant flowering begin","8/9/1959","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3213928
"103","Amaranthaceae","Kochia","Kochia scoparia","plant flowering begin","8/5/1956","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3213929
"104","Amaranthaceae","Kochia","Kochia scoparia","plant flowering begin","7/26/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3213934
"105","Amaranthaceae","Amaranthus","Amaranthus retroflexus","plant flowering begin","7/2/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3229182
"106","Amaranthaceae","Amaranthus","Amaranthus retroflexus","plant flowering begin","7/10/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3231265
"107","Amaranthaceae","Amaranthus","Amaranthus tuberculatus","plant flowering begin","8/14/1924","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3231621
"108","Amaranthaceae","Amaranthus","Amaranthus graecizans","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3231635
"109","Amaranthaceae","Amaranthus","Amaranthus graecizans","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3231636
"110","Amaranthaceae","Salsola","Salsola kali","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3238587
"111","Amaranthaceae","Chenopodium","Chenopodium strictum","plant flowering begin","8/16/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3238810
"112","Amaranthaceae","Chenopodium","Chenopodium glaucum","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3238768
"113","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6/18/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3238865
"114","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6/19/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3238866
"115","Amaranthaceae","Chenopodium","Chenopodium simplex","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3238868
"116","Amaranthaceae","Monolepis","Monolepis nuttalliana","plant flowering begin","5/21/1945","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3238869
"117","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","5/30/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3254899
"118","Amaranthaceae","Atriplex","Atriplex patula","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3254997
"119","Amaranthaceae","Chenopodium","Chenopodium ambrosioides","whole plant height","1","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3260464
"120","Amaranthaceae","Chenopodium","Chenopodium strictum","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3260633
"121","Amaranthaceae","Chenopodium","Chenopodium strictum","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3260796
"122","Amaranthaceae","Atriplex","Atriplex prostrata","whole plant height","1","m","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3263083
"123","Amaranthaceae","Atriplex","Atriplex prostrata","leaf area","2540.024","mm2","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3263084
"124","Amaranthaceae","Chenopodium","Chenopodium album","plant flowering begin","6/24/1915","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3263253
"125","Amaranthaceae","Chenopodium","Chenopodium album","leaf nitrogen content per leaf dry mass","35.77772","mg.g-1","These measurements are taken from of a larger dataset assembled by Cornwell. Cornwell, W.K., Westoby, M., Falster, D.S. et al. (2014) Functional distinctiveness of major plant lineages. Journal of Ecology, 102, 345Â356.",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.m88g7","Marx HE","h.marx.h@gmail.com","United States","Washington",NA,"public",3263400
"126","Amaranthaceae","Chenopodium","Chenopodium strictum","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3269541
"127","Amaranthaceae","Chenopodium","Chenopodium glaucum","plant flowering begin","8","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3271600
"128","Amaranthaceae","Chenopodium","Chenopodium glaucum","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3271824
