"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"51","Polemoniaceae","Polemonium","Polemonium reptans","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3480333
"52","Polemoniaceae","Polemonium","Polemonium reptans","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3481593
"53","Polemoniaceae","Phlox","Phlox hoodii","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483870
"54","Polemoniaceae","Phlox","Phlox hoodii","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3483876
"55","Polemoniaceae","Collomia","Collomia linearis","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3667218
"56","Polemoniaceae","Collomia","Collomia linearis","plant flowering begin","6/13/1918","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3667463
"57","Polemoniaceae","Phlox","Phlox andicola","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3668720
"58","Polemoniaceae","Phlox","Phlox andicola","plant flowering begin","5/19/1961","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3669314
"59","Polemoniaceae","Gilia","Gilia capitata","leaf area per leaf dry mass","0.170797425","m2.kg-1",NA,NA,NA,1750,"http://datadryad.org/resource/doi:10.5061/dryad.q2n8p","Stevens JT","jtstevens@ucdavis.edu","United States","California",NA,"public",3669315
"60","Polemoniaceae","Ipomopsis","Ipomopsis multiflora","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://www.jstor.org.ezproxy4.library.arizona.edu/stable/pdf/40021924.pdf","Whittaker RH",NA,"United States","Arizona","Santa Clarita Mountains","public",3845298
"61","Polemoniaceae","Phlox","Phlox tenuifolia","whole plant growth form","shrub",NA,NA,NA,NA,NA,"http://www.jstor.org.ezproxy4.library.arizona.edu/stable/pdf/40021924.pdf","Whittaker RH",NA,"United States","Arizona","Santa Clarita Mountains","public",3845373
"62","Polemoniaceae","Polemonium","Polemonium acutiflorum","whole plant growth form","forb",NA,NA,NA,NA,NA,"http://ac.els-cdn.com.ezproxy3.library.arizona.edu/0305197879900516/1-s2.0-0305197879900516-main.pdf?_tid=9dfc0d4c-17f2-11e7-bc41-00000aab0f02&acdnat=1491171825_910a0764c345f0cdf370af496d1f9334","Jung HJG",NA,"United States","Alaska",NA,"public",3845446
"63","Polemoniaceae","Phlox","Phlox adsurgens","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://onlinelibrary.wiley.com.ezproxy2.library.arizona.edu/doi/10.2307/1943563/epdf","Whittaker RH",NA,"United States",NA,"Siskiyou Mountains","public",3849322
"64","Polemoniaceae","Phlox","Phlox bifida","whole plant height","0.2","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3906909
"65","Polemoniaceae","Polemonium","Polemonium viscosum","leaf phosphorus content per leaf dry mass","5.66054","mg.g-1",NA,NA,NA,4267,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado",NA,"public",4020599
"66","Polemoniaceae","Phlox","Phlox hoodii","leaf nitrogen content per leaf dry mass","10.445","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",38.65511,-106.86,2468,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado","Several hundred meters up Forest Service Access road directly across the street from Almont Campground ~2.5 miles south of Almont on Rt. 135","public",4020184
"67","Polemoniaceae","Polemonium","Polemonium viscosum","leaf nitrogen content per leaf dry mass","39.10848509","mg.g-1","Total amount of N per unit of dry leaf mass - Cornelissen et al. 2003",NA,NA,4267,NA,"Cyrille Violle/Brian Enquist ","cyrille.violle@cefe.cnrs.fr;benquist@email.arizona.edu","United States","Colorado",NA,"public",4020857
"68","Polemoniaceae","Collomia","Collomia heterophylla","leaf carbon content per leaf nitrogen content","26.8645161",NA,NA,NA,NA,1750,"http://datadryad.org/resource/doi:10.5061/dryad.q2n8p","Stevens JT","jtstevens@ucdavis.edu","United States","California",NA,"public",4303740
"69","Polemoniaceae","Linanthus","Linanthus ciliatus","leaf carbon content per leaf nitrogen content","17.3194444",NA,NA,NA,NA,1750,"http://datadryad.org/resource/doi:10.5061/dryad.q2n8p","Stevens JT","jtstevens@ucdavis.edu","United States","California",NA,"public",4369205
"70","Polemoniaceae","Phlox","Phlox speciosa","seed mass","4.15","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4400964
"71","Polemoniaceae","Polemonium","Polemonium occidentale","seed mass","0.567","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428878
"72","Polemoniaceae","Gilia","Gilia capitata","seed mass","0.522","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4413978
"73","Polemoniaceae","Gilia","Gilia capitata","seed mass","0.283","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429296
"74","Polemoniaceae","Gilia","Gilia capitata","seed mass","0.242","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429297
"75","Polemoniaceae","Leptodactylon","Leptodactylon californicum","seed mass","0.194","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429298
"76","Polemoniaceae","Linanthus","Linanthus harknessii","seed mass","0.286","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429299
"77","Polemoniaceae","Gilia","Gilia nevinii","seed mass","0.169","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429313
"78","Polemoniaceae","Gilia","Gilia capitata","seed mass","0.559","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429321
"79","Polemoniaceae","Phlox","Phlox gracilis","seed mass","0.74","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429322
"80","Polemoniaceae","Gilia","Gilia latiflora","seed mass","0.268","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429323
"81","Polemoniaceae","Gilia","Gilia tricolor","seed mass","0.47","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429324
"82","Polemoniaceae","Leptodactylon","Leptodactylon pungens","seed mass","4.667","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429325
"83","Polemoniaceae","Eriastrum","Eriastrum sapphirinum","seed mass","0.19","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429326
"84","Polemoniaceae","Gilia","Gilia aliquanta","seed mass","0.204","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429327
"85","Polemoniaceae","Gilia","Gilia nevinii","seed mass","0.239","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429328
"86","Polemoniaceae","Gilia","Gilia latiflora","seed mass","0.343","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429329
"87","Polemoniaceae","Linanthus","Linanthus dichotomus","seed mass","0.13","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429330
"88","Polemoniaceae","Gilia","Gilia ochroleuca","seed mass","0.256","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429331
"89","Polemoniaceae","Gilia","Gilia leptantha","seed mass","0.433","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429332
"90","Polemoniaceae","Gilia","Gilia leptantha","seed mass","0.767","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429333
"91","Polemoniaceae","Gilia","Gilia transmontana","seed mass","0.193","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429334
"92","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","seed mass","3.82","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429335
"93","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","seed mass","1.654","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429336
"94","Polemoniaceae","Loeseliastrum","Loeseliastrum schottii","seed mass","0.407","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429337
"95","Polemoniaceae","Phlox","Phlox gracilis","seed mass","1.601","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429338
"96","Polemoniaceae","Linanthus","Linanthus septentrionalis","seed mass","0.229","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429339
"97","Polemoniaceae","Linanthus","Linanthus montanus","seed mass","0.71","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429340
"98","Polemoniaceae","Polemonium","Polemonium carneum","seed mass","1.895","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429341
"99","Polemoniaceae","Eriastrum","Eriastrum diffusum","seed mass","0.494","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4417161
"100","Polemoniaceae","Gilia","Gilia leptalea","seed mass","0.19","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428383
"101","Polemoniaceae","Linanthus","Linanthus dichotomus","seed mass","0.196","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428384
"102","Polemoniaceae","Gilia","Gilia angelensis","seed mass","0.217","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428524
"103","Polemoniaceae","Gilia","Gilia capillaris","seed mass","0.796","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428537
"104","Polemoniaceae","Gilia","Gilia nevinii","seed mass","0.294","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428538
"105","Polemoniaceae","Linanthus","Linanthus nuttallii","seed mass","0.581","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428539
"106","Polemoniaceae","Leptodactylon","Leptodactylon californicum","seed mass","0.174","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428540
"107","Polemoniaceae","Linanthus","Linanthus harknessii","seed mass","0.279","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428541
"108","Polemoniaceae","Linanthus","Linanthus parviflorus","seed mass","0.225","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428542
"109","Polemoniaceae","Gilia","Gilia micromeria","seed mass","0.264","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428543
"110","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","seed mass","0.739","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428544
"111","Polemoniaceae","Phlox","Phlox gracilis","seed mass","1.218","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428545
"112","Polemoniaceae","Linanthus","Linanthus parryae","seed mass","0.025","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428546
"113","Polemoniaceae","Loeseliastrum","Loeseliastrum matthewsii","seed mass","0.225","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428547
"114","Polemoniaceae","Polemonium","Polemonium pulcherrimum","seed mass","0.561","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428548
"115","Polemoniaceae","Phlox","Phlox diffusa","seed mass","5.008","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428549
"116","Polemoniaceae","Gilia","Gilia tricolor","seed mass","0.4","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428689
"117","Polemoniaceae","Ipomopsis","Ipomopsis congesta","seed mass","0.873","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429180
"118","Polemoniaceae","Linanthus","Linanthus aureus","seed mass","0.084","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429223
"119","Polemoniaceae","Gilia","Gilia achilleifolia","seed mass","0.55","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429312
"120","Polemoniaceae","Linanthus","Linanthus parviflorus","seed mass","0.261","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4429318
