"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"11","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/14/1915","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3107098
"12","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3107084
"13","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/30/1920","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3107096
"14","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/21/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3107099
"15","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","5/28/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3114030
"16","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3114032
"17","Oxalidaceae","Oxalis","Oxalis corniculata","whole plant height","0.1","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3131650
"18","Oxalidaceae","Oxalis","Oxalis stricta","whole plant height","0.5","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3131732
"19","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/22/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3151167
"20","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3151183
"21","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3151208
"22","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/5/1922","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3151209
"23","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","5/27/1915","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3151212
"24","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3151237
"25","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3151274
"26","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3151275
"27","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/26/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3151276
"28","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/25/1914","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3165177
"29","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3164142
"30","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/23/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3164727
"31","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3164950
"32","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3167677
"33","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3167682
"34","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","5/20/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3204118
"35","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/11/1918","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3204167
"36","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3204174
"37","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3204668
"38","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/2/1911","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3205547
"39","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/6/1912","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207029
"40","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/21/1955","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3206587
"41","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/20/1951","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3206888
"42","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/23/1936","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3206864
"43","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3206868
"44","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207025
"45","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/11/1920","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207615
"46","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207616
"47","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207258
"48","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207657
"49","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207612
"50","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207572
"51","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/10/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207619
"52","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207620
"53","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207622
"54","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/25/1919","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207643
"55","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207645
"56","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207662
"57","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207674
"58","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/26/1958","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3207676
"59","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3250715
"60","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3255878
"61","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3256152
"62","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/30/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3256745
"63","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/8/1913","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3256753
"64","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/11/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3256802
"65","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3256844
"66","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3438474
"67","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/17/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3449574
"68","Oxalidaceae","Oxalis","Oxalis violacea","plant flowering begin","5/26/1956","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3452801
"69","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","5","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3452866
"70","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/5/1922","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3453987
"71","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/15/1950","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3454124
"72","Oxalidaceae","Oxalis","Oxalis stricta","plant flowering begin","6/19/1921","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3702450
"73","Oxalidaceae","Oxalis","Oxalis montana","whole plant growth form","herb",NA,NA,NA,NA,NA,"ftp://ftp.forest.sr.unh.edu/pub/MLSmith/John%20R/Backup/NPP,carbon%20pub/Biomass%20lit%20search/Bormann_.pdf","Siccama TG",NA,"United States","New Hampshire",NA,"public",3842940
"74","Oxalidaceae","Oxalis","Oxalis metcalfei","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://www.jstor.org.ezproxy4.library.arizona.edu/stable/pdf/40021924.pdf","Whittaker RH",NA,"United States","Arizona","Santa Clarita Mountains","public",3845357
"75","Oxalidaceae","Oxalis","Oxalis frutescens","whole plant growth form","herb",NA,NA,NA,NA,NA,"http://download.springer.com.ezproxy4.library.arizona.edu/static/pdf/451/art%253A10.1007%252FBF02907342.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2FBF02907342&token2=exp=1491628620~acl=%2Fstatic%2Fpdf%2F451%2Fart%25253A10.1007%25252FBF02907342.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252FBF02907342*~hmac=df8fa5073996fa2a6870a1c77d2d8f9dbbc32bc8bc4d56675f37ccb228bcf40c","Comerford SC",NA,"Guatemala",NA,NA,"public",3846297
"76","Oxalidaceae","Oxalis","Oxalis violacea","whole plant height","0.25","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3895787
"77","Oxalidaceae","Oxalis","Oxalis oregana","seed mass","4.47","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4407584
"78","Oxalidaceae","Oxalis","Oxalis oregana","seed mass","2.8","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4413873
"79","Oxalidaceae","Oxalis","Oxalis corniculata","seed mass","0.222","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428024
"80","Oxalidaceae","Oxalis","Oxalis laxa","seed mass","0.042","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428267
"81","Oxalidaceae","Oxalis","Oxalis pilosa","seed mass","0.265","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428066
"82","Oxalidaceae","Oxalis","Oxalis pilosa","seed mass","0.2114","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428260
"83","Oxalidaceae","Oxalis","Oxalis trilliifolia","seed mass","0.742","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",4428314
"84","Oxalidaceae","Oxalis","Oxalis oregana","leaf area per leaf dry mass","57.02","m2.kg-1",NA,40.35,-124,433,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4293021
"85","Oxalidaceae","Oxalis","Oxalis oregana","leaf nitrogen content per leaf area","0.00042441249","kg.m-2",NA,40.35,-124,433,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4293022
"86","Oxalidaceae","Oxalis","Oxalis oregana","leaf nitrogen content per leaf dry mass","24.2","mg.g-1",NA,40.35,-124,433,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4293023
"87","Oxalidaceae","Oxalis","Oxalis oregana","leaf photosynthetic rate per leaf area","3.38","Âµmol.m-2.s-1",NA,40.35,-124,433,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4293024
"88","Oxalidaceae","Oxalis","Oxalis oregana","leaf photosynthetic rate per leaf dry mass","0.193498454","Âµmol.g-1.s-1",NA,40.35,-124,433,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4293029
"89","Oxalidaceae","Oxalis","Oxalis oregana","leaf carbon content per leaf nitrogen content","12.149",NA,NA,40.35,-124,433,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4293030
"90","Oxalidaceae","Oxalis","Oxalis oregana","leaf stomatal conductance for H2O per leaf area","53.4666667","mol.H2O.m-2.s-1",NA,40.35,-124,433,"http://datadryad.org/resource/doi:10.5061/dryad.j42m7.2","Maire V","vmaire@gmail.com","United States","California",NA,"public",4293031
