"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"38","Poaceae","Muhlenbergia","Muhlenbergia mexicana","plant flowering begin","8/15/1910","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3102062
"39","Poaceae","Stipa","Stipa comata","plant flowering begin","6/16/1953","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3102085
"40","Poaceae","Bromus","Bromus carinatus","leaf carbon content per leaf dry mass","432.2809","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3102709
"41","Poaceae","Lolium","Lolium perenne","seed mass","1.998","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",3103110
"42","Poaceae","Poa","Poa annua","seed mass","0.2","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",3103113
"43","Poaceae","Deschampsia","Deschampsia danthonioides","seed mass","0.153","mg","data compilation",NA,NA,NA,"http://ucjeps.berkeley.edu/EFT.html","D.D. Ackerly","dackerly@berkeley.edu","United States","California",NA,"public",3103372
"44","Poaceae","Briza","Briza maxima","leaf carbon content per leaf dry mass","439.4009","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3103836
"45","Poaceae","Bromus","Bromus kalmii","whole plant height","1","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3103907
"46","Poaceae","Dichanthelium","Dichanthelium acuminatum","whole plant height","0.4","m","Maximum height",NA,NA,NA,NA,NA,NA,"United States","Indiana",NA,"public",3103914
"47","Poaceae","Calamagrostis","Calamagrostis inexpansa","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3104261
"48","Poaceae","Distichlis","Distichlis spicata","plant flowering begin","6/22/1953","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3104264
"49","Poaceae","Cenchrus","Cenchrus americanus","plant flowering begin","7/21/1917","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3104278
"50","Poaceae","Setaria","Setaria viridis","plant flowering begin","7","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3104279
"51","Poaceae","Sporobolus","Sporobolus neglectus","plant flowering begin","7/25/1957","date","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3104280
"52","Poaceae","Nassella","Nassella viridula","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3104288
"53","Poaceae","Lolium","Lolium multiflorum","leaf photosynthetic rate per leaf area","168631.2","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3106024
"54","Poaceae","Lolium","Lolium multiflorum","leaf nitrogen content per leaf dry mass","26.5845","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3106032
"55","Poaceae","Taeniatherum","Taeniatherum caput-medusae","leaf photosynthetic rate per leaf area","178249.1","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3106509
"56","Poaceae","Taeniatherum","Taeniatherum caput-medusae","leaf photosynthetic rate per leaf dry mass","0.005532353","Âµmol.g-1.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3106535
"57","Poaceae","Taeniatherum","Taeniatherum caput-medusae","leaf carbon content per leaf dry mass","438.2539","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3106800
"58","Poaceae","Taeniatherum","Taeniatherum caput-medusae","leaf carbon content per leaf dry mass","421.0459","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3106801
"59","Poaceae","Taeniatherum","Taeniatherum caput-medusae","leaf carbon content per leaf nitrogen content","11.89777",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3106815
"60","Poaceae","Taeniatherum","Taeniatherum caput-medusae","leaf carbon content per leaf nitrogen content","7.641004",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3106821
"61","Poaceae","Taeniatherum","Taeniatherum caput-medusae","leaf area per leaf dry mass","41.721565292998","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3106823
"62","Poaceae","Avena","Avena sativa","leaf carbon content per leaf dry mass","418.6166","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3470293
"63","Poaceae","Avena","Avena sativa","leaf carbon content per leaf nitrogen content","8.314721",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3470294
"64","Poaceae","Avena","Avena sativa","leaf carbon content per leaf nitrogen content","11.53624",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3470295
"65","Poaceae","Avena","Avena sativa","leaf carbon content per leaf nitrogen content","15.31967",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3470296
"66","Poaceae","Avena","Avena sativa","leaf carbon content per leaf nitrogen content","20.12893",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3470298
"67","Poaceae","Avena","Avena sativa","leaf carbon content per leaf dry mass","426.1895","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480322
"68","Poaceae","Avena","Avena sativa","leaf carbon content per leaf dry mass","435.0339","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480323
"69","Poaceae","Avena","Avena sativa","leaf carbon content per leaf dry mass","421.6468","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480324
"70","Poaceae","Avena","Avena sativa","leaf carbon content per leaf dry mass","433.0774","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480325
"71","Poaceae","Avena","Avena sativa","leaf carbon content per leaf dry mass","436.1174","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480327
"72","Poaceae","Avena","Avena sativa","leaf carbon content per leaf dry mass","441.0401","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480328
"73","Poaceae","Avena","Avena sativa","leaf carbon content per leaf dry mass","444.5296","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480329
"74","Poaceae","Avena","Avena sativa","leaf carbon content per leaf dry mass","442.469","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480330
"75","Poaceae","Avena","Avena sativa","leaf carbon content per leaf nitrogen content","8.326741",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480331
"76","Poaceae","Avena","Avena sativa","leaf carbon content per leaf nitrogen content","6.733558",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480332
"77","Poaceae","Avena","Avena sativa","leaf carbon content per leaf nitrogen content","8.514647",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480334
"78","Poaceae","Avena","Avena sativa","leaf carbon content per leaf nitrogen content","7.480112",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480336
"79","Poaceae","Avena","Avena sativa","leaf carbon content per leaf nitrogen content","9.804981",NA,NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3480337
"80","Poaceae","Avena","Avena sativa","leaf nitrogen content per leaf dry mass","52.16139","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774207
"81","Poaceae","Avena","Avena sativa","leaf nitrogen content per leaf dry mass","37.71019","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774208
"82","Poaceae","Avena","Avena sativa","leaf nitrogen content per leaf dry mass","27.81975","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774209
"83","Poaceae","Avena","Avena sativa","leaf nitrogen content per leaf dry mass","20.79676","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774210
"84","Poaceae","Avena","Avena sativa","leaf nitrogen content per leaf dry mass","62.61872","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774211
"85","Poaceae","Avena","Avena sativa","leaf nitrogen content per leaf dry mass","50.86264","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774212
"86","Poaceae","Phalaris","Phalaris arundinacea","plant flowering begin","6","month","first-flowering time",NA,NA,NA,NA,"Steven Travers","steven.travers@ndsu.edu","United States","North Dakota",NA,"public",3107610
"87","Poaceae","Avena","Avena sativa","leaf nitrogen content per leaf dry mass","58.30359","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774213
"88","Poaceae","Avena","Avena sativa","leaf nitrogen content per leaf dry mass","44.98123","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774214
"89","Poaceae","Avena","Avena sativa","leaf nitrogen content per leaf dry mass","47.01499","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774215
"90","Poaceae","Avena","Avena sativa","leaf nitrogen content per leaf dry mass","41.92653","mg.g-1","Combustion analysis: Duke Environmental Stable Isotope Laboratory, NC, USA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774216
"91","Poaceae","Avena","Avena sativa","leaf carbon content per leaf dry mass","430.8827","mg.g-1",NA,NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774217
"92","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","44.5387081458625","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774218
"93","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","47.1387486642057","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774219
"94","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","35.9210111333582","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774220
"95","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","43.3747649087742","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774221
"96","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","41.2100931760207","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774222
"97","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","34.138734354218","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774223
"98","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","38.9610339011644","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774224
"99","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","36.9264627956656","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774225
"100","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","36.1326762967476","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774226
"101","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","32.8136310448451","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774228
"102","Poaceae","Avena","Avena sativa","leaf area per leaf dry mass","34.8450388853211","m2.kg-1","Dry mass/scanned leaf section area: WinFOLIA, Regent Instruments, QC, CA",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774229
"103","Poaceae","Avena","Avena sativa","leaf photosynthetic rate per leaf area","181973.7","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774230
"104","Poaceae","Avena","Avena sativa","leaf photosynthetic rate per leaf area","173591.3","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774234
"105","Poaceae","Avena","Avena sativa","leaf photosynthetic rate per leaf area","138062.7","Âµmol.m-2.s-1","Photosynthetic capacity was quantified with an infrared gas analyzer, the CIRAS-2 Portable Photosynthesis System V2.01 (PP Systems, Amesbury, MA, USA). Measurements of photosynthetic capacity, tissue nitrogen and LMA were stratified across blocks (two individuals per treatment combination per block per day over 3 days)",NA,NA,NA,"http://datadryad.org/resource/doi:10.5061/dryad.356v3","Welsh ME","mwelsh@unc.edu","United States","North Carolina",NA,"public",3774236
